username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
realDonaldTrump;2018-08-04 11:37;18932;57155;"Lebron James was just interviewed by the dumbest man on television, Don Lemon. He made Lebron look smart, which isn’t easy to do. I like Mike!";;;;"1025586524782559232";https://twitter.com/realDonaldTrump/status/1025586524782559232
realDonaldTrump;2018-08-04 11:28;6682;18967;"...Dianne is the person leading our Nation on “Collusion” with Russia (only done by Dems). Will she now investigate herself?https://twitter.com/drudge_report/status/1025471369599901696 …";;;;"1025584134322892800";https://twitter.com/realDonaldTrump/status/1025584134322892800
realDonaldTrump;2018-08-04 11:01;6011;23859;"Congratulations to Gregg Jarrett on his book, “THE RUSSIA HOAX, THE ILLICIT SCHEME TO CLEAR HILLARY CLINTON AND FRAME DONALD TRUMP,” going to #1 on @ nytimes and Amazon. It is indeed a HOAX and WITCH HUNT, illegally started by people who have already been disgraced. Great book!";;@;#1;"1025577505615503360";https://twitter.com/realDonaldTrump/status/1025577505615503360
realDonaldTrump;2018-08-04 09:06;12507;50088;"Great photo from Ocean City, Maryland. Thank you. MAKE AMERICA GREAT AGAIN!pic.twitter.com/kILZz31yDJ";;;;"1025548488178843648";https://twitter.com/realDonaldTrump/status/1025548488178843648
realDonaldTrump;2018-08-04 06:59;15302;63225;"Almost 500,000 Manufacturing Jobs created since I won the Election. Remember when my opponents were saying that we couldn’t create this type of job anymore. Wrong, in fact these are among our best and most important jobs!";;;;"1025516607886577666";https://twitter.com/realDonaldTrump/status/1025516607886577666
realDonaldTrump;2018-08-04 06:55;7388;31235;"“The media are good news fire extinguishers!” @ greggutfeld @ TheFive";;@ @;;"1025515565392257024";https://twitter.com/realDonaldTrump/status/1025515565392257024
realDonaldTrump;2018-08-04 06:43;12278;52961;"NASA, which is making a BIG comeback under the Trump Administration, has just named 9 astronauts for Boeing and Spacex space flights. We have the greatest facilities in the world and we are now letting the private sector pay to use them. Exciting things happening. Space Force!";;;;"1025512396654346251";https://twitter.com/realDonaldTrump/status/1025512396654346251
realDonaldTrump;2018-08-04 06:10;13473;54201;"July is just the ninth month since 1970 that unemployment has fallen below 4%. Our economy has added 3.7 million jobs since I won the Election. 4.1 GDP. More than 4 million people have received a pay raise due to tax reform. $400 Billion brought back from “overseas.” @ FoxNews";;@;;"1025504226204680192";https://twitter.com/realDonaldTrump/status/1025504226204680192
realDonaldTrump;2018-08-04 06:00;11592;48184;"Marsha Blackburn had a BIG win last night in the Tennessee primary for U.S. Senate. She is an outstanding person & great supporter of mine. Congratulations Marsha, we need you very badly in the Senate to vote for our agenda. Your next opponent will vote against all we are doing!";;;;"1025501727989145601";https://twitter.com/realDonaldTrump/status/1025501727989145601
realDonaldTrump;2018-08-04 04:31;11484;43144;"“Pastor praises Trump as 'pro-black' at prison reform event”https://apnews.com/e807334359144684bf23f0f89ff750c0 …";;;;"1025479385338597377";https://twitter.com/realDonaldTrump/status/1025479385338597377
realDonaldTrump;2018-08-04 01:39;7375;33624;"Congratulations Marsha!https://twitter.com/votemarsha/status/1025174174548021248 …";;;;"1025435905736228864";https://twitter.com/realDonaldTrump/status/1025435905736228864
realDonaldTrump;2018-08-03 22:21;14408;68165;"Congratulations to Bill Lee of Tennessee on his big primary win for Governor last night. He ran a great campaign and now will finish off the job in November. Bill has my total and enthusiastic Endorsement!";;;;"1025386253892694016";https://twitter.com/realDonaldTrump/status/1025386253892694016
realDonaldTrump;2018-08-03 08:30;17433;75228;"Thank you Pennsylvania. I love you!https://www.pscp.tv/w/bjOY3TFvTlFsTFJub1dwUXd8MU93eFdXcmJRTkR4UYead0duJSwkVRgKsYSG96dk-GyQ5jmjgK36wWdE84ez?t=1s …";;;;"1025177042470535168";https://twitter.com/realDonaldTrump/status/1025177042470535168
realDonaldTrump;2018-08-03 04:24;32595;135069;"They asked my daughter Ivanka whether or not the media is the enemy of the people. She correctly said no. It is the FAKE NEWS, which is a large percentage of the media, that is the enemy of the people!";;;;"1025115155632455680";https://twitter.com/realDonaldTrump/status/1025115155632455680
realDonaldTrump;2018-08-03 03:08;8897;36622;"Looking forward to being in the Great State of Ohio on Saturday night where I will be campaigning hard for a truly talented future Congressman, @ Troy_Balderson. See you all then! Tickets: https://www.donaldjtrump.com/rallies/delaware-oh-aug-2018/ …pic.twitter.com/jHdtAy5fgj";;@;;"1025096045498454018";https://twitter.com/realDonaldTrump/status/1025096045498454018
realDonaldTrump;2018-08-03 02:57;13030;58177;"When the House and Senate meet on the very important Farm Bill – we love our farmers - hopefully they will be able to leave the WORK REQUIREMENTS FOR FOOD STAMPS PROVISION that the House approved. Senate should go to 51 votes!";;;;"1025093306664009728";https://twitter.com/realDonaldTrump/status/1025093306664009728
realDonaldTrump;2018-08-03 02:55;16210;74189;"Pennsylvania has to love Trump because unlike all of the others before me, I am bringing STEEL BACK in a VERY BIG way. Plants opening up in Pennsylvania, and all over the Country, and Congressman Lou Barletta, who is running for the Senate in Pennsylvania, is really helping!";;;;"1025092714839371782";https://twitter.com/realDonaldTrump/status/1025092714839371782
realDonaldTrump;2018-08-03 02:53;13384;60503;"Looking forward to being in the Great State of Pennsylvania where we had a tremendous victory in the Election. Will be campaigning hard for an original supporter, Lou Barletta, to replace a weak an ineffective Senator, Bob Casey. Lou is tough and smart, loves PA and our Country!";;;;"1025092358126362630";https://twitter.com/realDonaldTrump/status/1025092358126362630
realDonaldTrump;2018-08-03 01:23;20647;87198;"Working hard, thank you!pic.twitter.com/pNXbFNcf8z";;;;"1025069677108711424";https://twitter.com/realDonaldTrump/status/1025069677108711424
realDonaldTrump;2018-08-02 19:04;21341;94120;"Wow, @ foxandfriends is blowing away the competition in the morning ratings. Morning Joe is a dead show with very few people watching and sadly, Fake News CNN is also doing poorly. Too much hate and inaccurately reported stories - too predictable!";;@;;"1024974107337781248";https://twitter.com/realDonaldTrump/status/1024974107337781248
realDonaldTrump;2018-08-02 18:38;25140;98440;"Charles Koch of Koch Brothers, who claims to be giving away millions of dollars to politicians even though I know very few who have seen this (?), now makes the ridiculous statement that what President Trump is doing is unfair to “foreign workers.” He is correct, AMERICA FIRST!";;;;"1024967606577573891";https://twitter.com/realDonaldTrump/status/1024967606577573891
realDonaldTrump;2018-08-02 12:47;25807;125296;"Thank you to Chairman Kim Jong Un for keeping your word & starting the process of sending home the remains of our great and beloved missing fallen! I am not at all surprised that you took this kind action. Also, thank you for your nice letter - l look forward to seeing you soon!";;;;"1024879317577285633";https://twitter.com/realDonaldTrump/status/1024879317577285633
realDonaldTrump;2018-08-02 12:38;16799;67801;"Congratulations to @ GreggJarrett on The TREMENDOUS success of his just out book, “The Russia Hoax, The Illicit Scheme To Clear Hillary Clinton & Frame Donald Trump.” Already number one on Amazon. Hard work from a brilliant guy. It’s the Real Story of the Rigged Witch Hunt!";;@;;"1024877011775500290";https://twitter.com/realDonaldTrump/status/1024877011775500290
realDonaldTrump;2018-08-02 11:32;16762;82950;"Incredibly beautiful ceremony as U.S. Korean War remains are returned to American soil. Thank you to Honolulu and all of our great Military participants on a job well done. A special thanks to Vice President Mike Pence on delivering a truly magnificent tribute!";;;;"1024860399458508800";https://twitter.com/realDonaldTrump/status/1024860399458508800
realDonaldTrump;2018-08-02 05:16;13207;53233;"“Private payrolls boom in July, increasing by 219,000 vs 185,000 estimate: ADP”https://www.cnbc.com/amp/2018/08/01/adp-private-payrolls-increase-by-219000-vs-185000-estimate.html …";;;;"1024765763775815695";https://twitter.com/realDonaldTrump/status/1024765763775815695
realDonaldTrump;2018-08-02 05:04;11175;43858;"Join me tomorrow night at 7pmE in Wilkes-Barre Township, Pennsylvania for a MAKE AMERICA GREAT AGAIN RALLY! Tickets: https://www.donaldjtrump.com/rallies/wilkes-barre-pa-august-2018/ …pic.twitter.com/c52kIxvdF7";;;;"1024762772733796353";https://twitter.com/realDonaldTrump/status/1024762772733796353
realDonaldTrump;2018-08-02 03:22;11597;47981;"# PledgeToAmericasWorkerspic.twitter.com/qIJQfQ3bos";;;#;"1024737031686156289";https://twitter.com/realDonaldTrump/status/1024737031686156289
realDonaldTrump;2018-08-02 02:55;15332;63420;"It was my great honor to be joined by leading pastors and faith leaders from across our Nation today at the @ WhiteHouse!pic.twitter.com/6sS1zGA1p7";;@;;"1024730466530865152";https://twitter.com/realDonaldTrump/status/1024730466530865152
realDonaldTrump;2018-08-01 23:56;21272;77013;"“We already have a smoking gun about a campaign getting dirt on their opponent, it was Hillary Clinton. How is it OK for Hillary Clinton to proactively seek dirt from the Russians but the Trump campaign met at the Russians request and that is bad?” Marc Thiessen, Washington Post";;;;"1024685313778741250";https://twitter.com/realDonaldTrump/status/1024685313778741250
realDonaldTrump;2018-08-01 23:35;18374;70095;"Looking back on history, who was treated worse, Alfonse Capone, legendary mob boss, killer and “Public Enemy Number One,” or Paul Manafort, political operative & Reagan/Dole darling, now serving solitary confinement - although convicted of nothing? Where is the Russian Collusion?";;;;"1024680095343108097";https://twitter.com/realDonaldTrump/status/1024680095343108097
realDonaldTrump;2018-08-01 22:01;21984;83186;"Russian Collusion with the Trump Campaign, one of the most successful in history, is a TOTAL HOAX. The Democrats paid for the phony and discredited Dossier which was, along with Comey, McCabe, Strzok and his lover, the lovely Lisa Page, used to begin the Witch Hunt. Disgraceful!";;;;"1024656465158721536";https://twitter.com/realDonaldTrump/status/1024656465158721536
realDonaldTrump;2018-08-01 21:34;23023;87340;"Paul Manafort worked for Ronald Reagan, Bob Dole and many other highly prominent and respected political leaders. He worked for me for a very short time. Why didn’t government tell me that he was under investigation. These old charges have nothing to do with Collusion - a Hoax!";;;;"1024649463435067398";https://twitter.com/realDonaldTrump/status/1024649463435067398
realDonaldTrump;2018-08-01 21:24;24942;94319;"..This is a terrible situation and Attorney General Jeff Sessions should stop this Rigged Witch Hunt right now, before it continues to stain our country any further. Bob Mueller is totally conflicted, and his 17 Angry Democrats that are doing his dirty work are a disgrace to USA!";;;;"1024646945640525826";https://twitter.com/realDonaldTrump/status/1024646945640525826
realDonaldTrump;2018-08-01 21:15;16365;63026;".....remain in the FBI while he himself was being investigated. This is a real issue. It won’t go into a Mueller Report because Mueller is going to protect these guys. Mueller has an interest in creating the illusion of objectivity around his investigation.” ALAN DERSHOWITZ....";;;;"1024644767924334593";https://twitter.com/realDonaldTrump/status/1024644767924334593
realDonaldTrump;2018-08-01 21:03;20671;80838;"“FBI Agent Peter Strzok (on the Mueller team) should have recused himself on day one. He was out to STOP THE ELECTION OF DONALD TRUMP. He needed an insurance policy. Those are illegal, improper goals, trying to influence the Election. He should never, ever been allowed to........";;;;"1024641683600879616";https://twitter.com/realDonaldTrump/status/1024641683600879616
realDonaldTrump;2018-08-01 08:24;17686;74170;"Thank you Florida. I love you!https://www.pscp.tv/w/bjD07TFvTlFsTFJub1dwUXd8MU1ZeE5xRW1EZ2JKd9GZBWn2xhqEBT_XcXG_rSEFaIN8ROQbNa1mIVLrtx5j?t=12s …";;;;"1024450744198553600";https://twitter.com/realDonaldTrump/status/1024450744198553600
realDonaldTrump;2018-08-01 04:49;8384;49824;"On my way to Tampa, Florida. Look forward to seeing everyone soon!pic.twitter.com/BSB6IjBK7r";;;;"1024396639216140288";https://twitter.com/realDonaldTrump/status/1024396639216140288
realDonaldTrump;2018-08-01 04:39;18637;72544;"“Worker pay rate hits highest level since 2008”https://www.cnbc.com/amp/2018/07/31/worker-pay-rate-hits-highest-level-since-2008.html …";;;;"1024394107404279808";https://twitter.com/realDonaldTrump/status/1024394107404279808
realDonaldTrump;2018-08-01 01:33;16868;72825;"...Border Security is National Security, and National Security is the long-term viability of our Country. A Government Shutdown is a very small price to pay for a safe and Prosperous America!";;;;"1024347409483292672";https://twitter.com/realDonaldTrump/status/1024347409483292672
realDonaldTrump;2018-08-01 01:33;26136;106399;"I don’t care what the political ramifications are, our immigration laws and border security have been a complete and total disaster for decades, and there is no way that the Democrats will allow it to be fixed without a Government Shutdown...";;;;"1024347406887014404";https://twitter.com/realDonaldTrump/status/1024347406887014404
realDonaldTrump;2018-08-01 01:13;11187;45734;". @ SenJohnBarrasso has a Primary on August 21st. He doesn’t need any help because he is absolutely outstanding in every way, but I hope the great people of Wyoming will go out and show their support anyway. John is absolutely top of the line & has my Complete & Total Endorsement!";;@;;"1024342307624103937";https://twitter.com/realDonaldTrump/status/1024342307624103937
realDonaldTrump;2018-08-01 01:09;13244;55541;"Congressman David Kustoff has been a champion for the Trump Agenda - I greatly appreciate his support. David is strong on crime and borders, loves our Military, Vets and Second Amendment. Get out and vote for David on Thursday, August 2nd. He has my Full and Total Endorsement!";;;;"1024341376509599745";https://twitter.com/realDonaldTrump/status/1024341376509599745
realDonaldTrump;2018-07-31 21:34;24628;101394;"The Fake News Media is going CRAZY! They are totally unhinged and in many ways, after witnessing first hand the damage they do to so many innocent and decent people, I enjoy watching. In 7 years, when I am no longer in office, their ratings will dry up and they will be gone!";;;;"1024287257975566338";https://twitter.com/realDonaldTrump/status/1024287257975566338
realDonaldTrump;2018-07-31 20:21;13443;55544;"Will be in Tampa tonight. A big year for @ RepDeSantis, who will be a great governor for Florida. Strong on Crime, Borders and our 2nd Amendment. Big help on Tax & Regulation Cuts. Loves our Military & our Vets. Has my Full & Total Endorsement!";;@;;"1024268892942856192";https://twitter.com/realDonaldTrump/status/1024268892942856192
realDonaldTrump;2018-07-31 20:03;10344;51502;"I am looking into 3-D Plastic Guns being sold to the public. Already spoke to NRA, doesn’t seem to make much sense!";;;;"1024264286418489345";https://twitter.com/realDonaldTrump/status/1024264286418489345
realDonaldTrump;2018-07-31 19:58;19456;85250;"Collusion is not a crime, but that doesn’t matter because there was No Collusion (except by Crooked Hillary and the Democrats)!";;;;"1024263146008207361";https://twitter.com/realDonaldTrump/status/1024263146008207361
realDonaldTrump;2018-07-31 19:00;24607;91039;"One of the reasons we need Great Border Security is that Mexico’s murder rate in 2017 increased by 27% to 31,174 people killed, a record! The Democrats want Open Borders. I want Maximum Border Security and respect for ICE and our great Law Enforcement Professionals! @ FoxNews";;@;;"1024248479386923009";https://twitter.com/realDonaldTrump/status/1024248479386923009
realDonaldTrump;2018-07-31 18:50;15360;73794;"Rush Limbaugh is a great guy who truly gets it!";;;;"1024245909239021568";https://twitter.com/realDonaldTrump/status/1024245909239021568
realDonaldTrump;2018-07-31 18:23;16867;74028;"....them richer. Their network is highly overrated, I have beaten them at every turn. They want to protect their companies outside the U.S. from being taxed, I’m for America First & the American Worker - a puppet for no one. Two nice guys with bad ideas. Make America Great Again!";;;;"1024239166429769729";https://twitter.com/realDonaldTrump/status/1024239166429769729
realDonaldTrump;2018-07-31 18:14;22094;87344;"The globalist Koch Brothers, who have become a total joke in real Republican circles, are against Strong Borders and Powerful Trade. I never sought their support because I don’t need their money or bad ideas. They love my Tax & Regulation Cuts, Judicial picks & more. I made.....";;;;"1024236805477097472";https://twitter.com/realDonaldTrump/status/1024236805477097472
realDonaldTrump;2018-07-31 10:01;35497;108336;"MAKING AMERICA GREAT AGAIN!pic.twitter.com/OnMGXvldVT";;;;"1024112670427889664";https://twitter.com/realDonaldTrump/status/1024112670427889664
realDonaldTrump;2018-07-31 08:56;21884;88148;"A highly respected Federal judge today stated that the “Trump Administration gets great credit” for reuniting illegal families. Thank you, and please look at the previous administrations record - not good!";;;;"1024096373917016064";https://twitter.com/realDonaldTrump/status/1024096373917016064
realDonaldTrump;2018-07-31 06:44;8907;42025;"Congratulations to our new @ DeptVetAffairs Secretary, Robert Wilkie!pic.twitter.com/6erqWJzuiK";;@;;"1024063136696025100";https://twitter.com/realDonaldTrump/status/1024063136696025100
realDonaldTrump;2018-07-31 06:36;16867;79443;"Thank you to @ RandPaul for your YES on a future great Justice of the Supreme Court, Brett Kavanaugh. Your vote means a lot to me, and to everyone who loves our Country!";;@;;"1024061082640502785";https://twitter.com/realDonaldTrump/status/1024061082640502785
realDonaldTrump;2018-07-31 06:34;13973;61316;"...that Open Borders, large scale Crime, and abolishing ICE is good for them, we must get smart and finally do what must be done for the Safety and Security of our Country!";;;;"1024060659594670082";https://twitter.com/realDonaldTrump/status/1024060659594670082
realDonaldTrump;2018-07-31 06:34;19098;80359;"Illegal immigration is a top National Security problem. After decades of playing games, with the whole World laughing at the stupidity of our immigration laws, and with Democrats thinking...";;;;"1024060658072076295";https://twitter.com/realDonaldTrump/status/1024060658072076295
realDonaldTrump;2018-07-31 06:31;18385;90304;"Congratulations to Judge Jeanine on the tremendous success of her new #1 best-selling book, “Liars, Leakers, and Liberals – The Case Against the Anti-Trump Conspiracy!”";;;#1;"1024059897221206022";https://twitter.com/realDonaldTrump/status/1024059897221206022
realDonaldTrump;2018-07-31 06:28;5834;28773;"...your Social Security and Medicare! Cast your early vote, or vote on August 7th, Election Day. He has my full and total Endorsement!";;;;"1024059145564160000";https://twitter.com/realDonaldTrump/status/1024059145564160000
realDonaldTrump;2018-07-31 06:28;8726;37665;". @ Troy_Balderson of Ohio is running for Congress - so important to the Republican Party. Troy is strong on crime and Borders, loves our Military, our Vets and our Second Amendment. Troy will strongly protect...";;@;;"1024059143110451205";https://twitter.com/realDonaldTrump/status/1024059143110451205
realDonaldTrump;2018-07-31 05:20;12634;66317;"Congratulations to General John Kelly. Today we celebrate his first full year as @ WhiteHouse Chief of Staff!pic.twitter.com/JWCaJ3GhHV";;@;;"1024042102886465536";https://twitter.com/realDonaldTrump/status/1024042102886465536
realDonaldTrump;2018-07-31 03:31;11899;52908;"pic.twitter.com/1SSUCRtMEE";;;;"1024014645940633601";https://twitter.com/realDonaldTrump/status/1024014645940633601
realDonaldTrump;2018-07-31 01:22;10549;48577;"It is my great honor to welcome Prime Minister @ GiuseppeConteIT of Italy to the @ WhiteHouse! Join us at 2:00pmE for our joint press conference: http://45.wh.gov/RtVRmD pic.twitter.com/5t4QVsKKqH";;@ @;;"1023982166781448193";https://twitter.com/realDonaldTrump/status/1023982166781448193
realDonaldTrump;2018-07-30 19:57;29513;116287;"We must have Border Security, get rid of Chain, Lottery, Catch & Release Sanctuary Cities - go to Merit based Immigration. Protect ICE and Law Enforcement and, of course, keep building, but much faster, THE WALL!";;;;"1023900404352991232";https://twitter.com/realDonaldTrump/status/1023900404352991232
realDonaldTrump;2018-07-30 04:20;25885;96132;"....Also, why is Mueller only appointing Angry Dems, some of whom have worked for Crooked Hillary, others, including himself, have worked for Obama....And why isn’t Mueller looking at all of the criminal activity & real Russian Collusion on the Democrats side-Podesta, Dossier?";;;;"1023664624259014656";https://twitter.com/realDonaldTrump/status/1023664624259014656
realDonaldTrump;2018-07-30 04:12;24962;87786;"Is Robert Mueller ever going to release his conflicts of interest with respect to President Trump, including the fact that we had a very nasty & contentious business relationship, I turned him down to head the FBI (one day before appointment as S.C.) & Comey is his close friend..";;;;"1023662510371741696";https://twitter.com/realDonaldTrump/status/1023662510371741696
realDonaldTrump;2018-07-30 03:35;31258;115334;"There is No Collusion! The Robert Mueller Rigged Witch Hunt, headed now by 17 (increased from 13, including an Obama White House lawyer) Angry Democrats, was started by a fraudulent Dossier, paid for by Crooked Hillary and the DNC. Therefore, the Witch Hunt is an illegal Scam!";;;;"1023653191974625280";https://twitter.com/realDonaldTrump/status/1023653191974625280
realDonaldTrump;2018-07-30 03:09;14684;66237;"...and the Amazon Washington Post do nothing but write bad stories even on very positive achievements - and they will never change!";;;;"1023646669685104641";https://twitter.com/realDonaldTrump/status/1023646669685104641
realDonaldTrump;2018-07-30 03:09;15304;68301;"...dying newspaper industry. No matter how much they try to distract and cover it up, our country is making great progress under my leadership and I will never stop fighting for the American people! As an example, the failing New York Times...";;;;"1023646668179296257";https://twitter.com/realDonaldTrump/status/1023646668179296257
realDonaldTrump;2018-07-30 03:09;13414;43851;"...accurately. 90% of media coverage of my Administration is negative, despite the tremendously positive results we are achieving, it’s no surprise that confidence in the media is at an all time low! I will not allow our great country to be sold out by anti-Trump haters in the...";;;;"1023646665851449345";https://twitter.com/realDonaldTrump/status/1023646665851449345
realDonaldTrump;2018-07-30 03:09;22587;91613;"When the media - driven insane by their Trump Derangement Syndrome - reveals internal deliberations of our government, it truly puts the lives of many, not just journalists, at risk! Very unpatriotic! Freedom of the press also comes with a responsibility to report the news...";;;;"1023646663590797312";https://twitter.com/realDonaldTrump/status/1023646663590797312
realDonaldTrump;2018-07-29 21:13;35134;136147;"I would be willing to “shut down” government if the Democrats do not give us the votes for Border Security, which includes the Wall! Must get rid of Lottery, Catch & Release etc. and finally go to system of Immigration based on MERIT! We need great people coming into our Country!";;;;"1023557246628900864";https://twitter.com/realDonaldTrump/status/1023557246628900864
realDonaldTrump;2018-07-29 20:42;21589;88757;"The biggest and best results coming out of the good GDP report was that the quarterly Trade Deficit has been reduced by $52 Billion and, of course, the historically low unemployment numbers, especially for African Americans, Hispanics, Asians and Women.";;;;"1023549416446279680";https://twitter.com/realDonaldTrump/status/1023549416446279680
realDonaldTrump;2018-07-29 20:30;18509;75616;"Had a very good and interesting meeting at the White House with A.G. Sulzberger, Publisher of the New York Times. Spent much time talking about the vast amounts of Fake News being put out by the media & how that Fake News has morphed into phrase, “Enemy of the People.” Sad!";;;;"1023546197129224192";https://twitter.com/realDonaldTrump/status/1023546197129224192
realDonaldTrump;2018-07-29 19:58;33303;127493;"Please understand, there are consequences when people cross our Border illegally, whether they have children or not - and many are just using children for their own sinister purposes. Congress must act on fixing the DUMBEST & WORST immigration laws anywhere in the world! Vote “R”";;;;"1023538164298858497";https://twitter.com/realDonaldTrump/status/1023538164298858497
realDonaldTrump;2018-07-29 19:52;14366;50390;"Do you think the Fake News Media will ever report on this tweet from Michael?https://twitter.com/MichaelCohen212/status/884968812298240000 …";;;;"1023536822901776384";https://twitter.com/realDonaldTrump/status/1023536822901776384
realDonaldTrump;2018-07-29 19:44;22117;102483;"Wow, highest Poll Numbers in the history of the Republican Party. That includes Honest Abe Lincoln and Ronald Reagan. There must be something wrong, please recheck that poll!";;;;"1023534604148518912";https://twitter.com/realDonaldTrump/status/1023534604148518912
realDonaldTrump;2018-07-29 19:31;22654;87042;"Tom Homan, fmr ICE Director: “There is nobody that has done more for border security & public safety than President Trump. I’ve worked for six presidents, and I respect them all, but nobody has done more than this Administration & President Trump, that’s just a stone cold fact!”";;;;"1023531550690955264";https://twitter.com/realDonaldTrump/status/1023531550690955264
realDonaldTrump;2018-07-29 00:37;23126;85675;"pic.twitter.com/E3xvdUGZqa";;;;"1023246073060634626";https://twitter.com/realDonaldTrump/status/1023246073060634626
realDonaldTrump;2018-07-28 09:53;15189;55599;"Join me in Tampa, Florida next Tuesday, July 31st at 7:00pmE for a # MAGA Rally! Tickets: https://www.donaldjtrump.com/rallies/tampa-fl-2018 …pic.twitter.com/URjvN8Owoe";;;#;"1023023685681250304";https://twitter.com/realDonaldTrump/status/1023023685681250304
realDonaldTrump;2018-07-28 08:47;30444;118550;"The only things the Democrats do well is “Resist,” which is their campaign slogan, and “Obstruct.” Cryin’ Chuck Schumer has almost 400 great American people that are waiting “forever” to serve our Country! A total disgrace. Mitch M should not let them go home until all approved!";;;;"1023007120130760704";https://twitter.com/realDonaldTrump/status/1023007120130760704
realDonaldTrump;2018-07-28 06:45;29052;118957;"Democrats, who want Open Borders and care little about Crime, are incompetent, but they have the Fake News Media almost totally on their side!";;;;"1022976410745495552";https://twitter.com/realDonaldTrump/status/1022976410745495552
realDonaldTrump;2018-07-28 04:08;17756;72808;"Congressman David Kustoff has been a champion for the Trump Agenda - I greatly appreciate his support. David is strong on crime and borders, loves our Military, Vets and Second Amendment. Get out and vote for David on Thursday, August 2nd. He has my full and total Endorsement!";;;;"1022936690267176971";https://twitter.com/realDonaldTrump/status/1022936690267176971
realDonaldTrump;2018-07-28 03:23;16061;59928;"Private business investment has surged from 1.8 percent the year BEFORE I came into office to 9.4 percent this year -- that means JOBS, JOBS, JOBS!pic.twitter.com/evO63CpqPP";;;;"1022925366669856769";https://twitter.com/realDonaldTrump/status/1022925366669856769
realDonaldTrump;2018-07-28 02:16;12599;54617;"The @ USNavy’s first female Admiral, Alene Duerk once said: “It was a nice distinction to have, and to be recognized as the first, but I wanted to make certain that I used that notoriety to do as much positive as I could.” Alene did just that, and America is forever grateful!https://twitter.com/USNavy/status/1022291789678628864 …";;@;;"1022908672756801536";https://twitter.com/realDonaldTrump/status/1022908672756801536
realDonaldTrump;2018-07-28 00:20;17198;67336;"We have accomplished an economic turnaround of HISTORIC proportions!pic.twitter.com/vnmMtPv0kk";;;;"1022879441767288834";https://twitter.com/realDonaldTrump/status/1022879441767288834
realDonaldTrump;2018-07-28 00:12;22077;90811;"I am thrilled to announce that in the second quarter of this year, the U.S. Economy grew at the amazing rate of 4.1%!pic.twitter.com/xeAPwAAOXN";;;;"1022877332858650624";https://twitter.com/realDonaldTrump/status/1022877332858650624
realDonaldTrump;2018-07-27 23:58;12200;47307;". @ Troy_Balderson of Ohio is running for Congress - so important to the Republican Party. Cast you early vote or vote on August 7th. Troy is strong on crime and borders, loves our Military, our Vets and our Second Amendment. He has my full and total Endorsement!";;@;;"1022873937561243649";https://twitter.com/realDonaldTrump/status/1022873937561243649
realDonaldTrump;2018-07-27 23:53;12497;53513;"...John is strong on crime and borders, loves our Military, our Vets and our Second Amendment. He will be a star. He has my full and total Endorsement!";;;;"1022872576211730432";https://twitter.com/realDonaldTrump/status/1022872576211730432
realDonaldTrump;2018-07-27 23:53;19286;70763;". @ JohnJamesMI, who is running in the Republican Primary in the great state of Michigan, is SPECTACULAR! Vote on August 7th. Rarely have I seen a candidate with such great potential. West Point graduate, successful businessman and a African American leader...";;@;;"1022872574634729472";https://twitter.com/realDonaldTrump/status/1022872574634729472
realDonaldTrump;2018-07-27 21:17;14795;79257;"GREAT GDP numbers just released. Will be having a news conference soon!";;;;"1022833271040815104";https://twitter.com/realDonaldTrump/status/1022833271040815104
realDonaldTrump;2018-07-27 19:56;20472;86836;".....I did NOT know of the meeting with my son, Don jr. Sounds to me like someone is trying to make up stories in order to get himself out of an unrelated jam (Taxi cabs maybe?). He even retained Bill and Crooked Hillary’s lawyer. Gee, I wonder if they helped him make the choice!";;;;"1022812910702215169";https://twitter.com/realDonaldTrump/status/1022812910702215169
realDonaldTrump;2018-07-27 19:38;22960;98277;"....,the only Collusion with Russia was with the Democrats, so now they are looking at my Tweets (along with 53 million other people) - the rigged Witch Hunt continues! How stupid and unfair to our Country....And so the Fake News doesn’t waste my time with dumb questions, NO,....";;;;"1022808452677160960";https://twitter.com/realDonaldTrump/status/1022808452677160960
realDonaldTrump;2018-07-27 19:26;18915;82490;"Arrived back in Washington last night from a very emotional reopening of a major U.S. Steel plant in Granite City, Illinois, only to be greeted with the ridiculous news that the highly conflicted Robert Mueller and his gang of 13 Angry Democrats obviously cannot find Collusion...";;;;"1022805381440069632";https://twitter.com/realDonaldTrump/status/1022805381440069632
realDonaldTrump;2018-07-27 18:56;12492;59429;"Way to go Jerry. This is what the league should do!https://twitter.com/DanScavino/status/1022699584987049990 …";;;;"1022797819923640321";https://twitter.com/realDonaldTrump/status/1022797819923640321
realDonaldTrump;2018-07-27 11:50;22908;104958;"The Remains of American Servicemen will soon be leaving North Korea and heading to the United States! After so many years, this will be a great moment for so many families. Thank you to Kim Jong Un.";;;;"1022690767305928704";https://twitter.com/realDonaldTrump/status/1022690767305928704
realDonaldTrump;2018-07-27 10:37;21868;90703;"America is OPEN FOR BUSINESS and U.S. Steel is back!pic.twitter.com/lJTcr6JHBW";;;;"1022672169019613186";https://twitter.com/realDonaldTrump/status/1022672169019613186
realDonaldTrump;2018-07-27 06:48;14527;66985;"...called “The Case Against Impeaching Trump,” which I would encourage all people with Trump Derangement Syndrome to read!";;;;"1022614707637772296";https://twitter.com/realDonaldTrump/status/1022614707637772296
